ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs
L4821,Volume,org.mapdb.Volume,L105,L103,src\main\java\org\mapdb\Volume.java,37,1,915,2,0.0702797,2,12,6,0.069397,0.0902256,61,60,5,2,2,38,6,30,121,2,33,0.21875,0.205479,30,28,7,25,0.0865385,63,0,0,4,6,0,116,198,0,9,0,9,31,0,31,0,31,46,0,31,0,665,879,22,46,22,21,93,0,85,0,182,326,0,170,0,0,0,267,2,70,0,0,38,0,43,0,6,0,2,0,0,0,30,197,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,1
L10985,AsyncWriteEngineTest,org.mapdb.AsyncWriteEngineTest,L105,L103,src\test\java\org\mapdb\AsyncWriteEngineTest.java,18,1,127,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,10,6,1,0,10,14,0.2,0.0810811,6,3,1,4,0.0638298,6,1,1,0,0,1,68,88,5,0,1,0,4,0,4,0,5,57,0,5,0,88,110,81,11,1,0,7,0,7,0,102,70,6,54,0,0,1,33,3,17,0,1,3,0,0,0,1,0,0,1,0,0,0,23,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,2,0,9,0,0,1,0,0,0
L11051,AtomicBooleanTest,org.mapdb.AtomicBooleanTest,L105,L103,src\test\java\org\mapdb\AtomicBooleanTest.java,11,1,108,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,9,4,1,0,11,20,0.875,0.278481,22,22,7,1,0.271605,22,0,0,0,0,0,57,96,2,0,2,0,9,0,7,1,9,33,0,7,1,59,98,2,0,2,0,10,0,8,1,10,35,0,8,1,0,0,12,0,44,0,1,1,0,0,0,0,0,0,2,0,0,0,12,1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L11086,AtomicIntegerTest,org.mapdb.AtomicIntegerTest,L105,L103,src\test\java\org\mapdb\AtomicIntegerTest.java,11,1,208,2,0.274691,2,4,3,0.166667,0.247863,33,29,1,1,1,22,4,1,0,20,38,0.941176,0.298781,49,49,16,1,0.295181,49,0,0,0,0,0,115,196,2,0,2,0,18,0,16,1,18,76,0,16,1,117,198,2,0,2,0,19,0,17,1,19,78,0,17,1,0,0,42,0,62,0,0,1,0,31,0,0,0,0,2,0,0,0,10,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L11136,AtomicLongTest,org.mapdb.AtomicLongTest,L105,L103,src\test\java\org\mapdb\AtomicLongTest.java,11,1,222,2,0.240541,2,4,3,0.15566,0.224806,33,29,2,1,1,23,5,1,0,23,42,0.888889,0.278409,49,49,16,2,0.275281,49,0,0,0,0,0,127,210,2,0,2,0,19,0,17,1,19,86,0,17,1,129,212,2,0,2,0,20,0,18,1,20,88,0,18,1,0,0,45,1,65,0,0,1,0,31,0,1,0,0,2,0,0,0,12,0,0,0,0,0,60,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L11177,BindTest,org.mapdb.BindTest,L105,L103,src\test\java\org\mapdb\BindTest.java,15,1,211,2,0.129456,1,2,2,0.142132,0.136054,28,20,3,7,2,18,9,2,2,11,18,0.0,0.0699301,10,0,0,6,0.0636943,10,0,0,0,0,0,133,183,1,0,1,0,7,0,5,0,7,113,0,5,0,147,197,1,0,1,0,10,0,8,0,10,118,0,8,0,0,0,69,3,45,0,0,3,0,34,0,1,0,2,3,0,0,1,32,0,0,0,0,0,35,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0
L11248,BrokenDBTest,org.mapdb.BrokenDBTest,L105,L103,src\test\java\org\mapdb\BrokenDBTest.java,12,1,163,2,0.440917,2,10,5,0.342105,0.38,52,38,1,3,3,15,11,0,0,14,19,0.5,0.255814,33,23,3,3,0.24812,33,0,0,0,0,0,96,148,3,0,3,0,5,0,5,0,5,68,0,5,0,100,152,5,0,5,0,5,1,5,0,5,68,1,5,0,0,0,42,1,14,0,0,8,0,26,0,0,0,0,4,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
L11298,BTreeKeySerializerTest,org.mapdb.BTreeKeySerializerTest,L105,L103,src\test\java\org\mapdb\BTreeKeySerializerTest.java,13,1,338,2,0.0,0,0,0,0.0,0.0,0,0,7,6,6,36,17,0,0,24,36,0.0,0.0,0,0,0,13,0.0,0,0,0,0,0,0,237,326,5,0,5,0,12,0,12,0,12,193,0,12,0,237,326,5,0,5,0,12,0,12,0,12,193,0,12,0,0,0,35,3,13,0,0,0,0,0,0,1,0,6,5,1,0,0,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,0
L11378,BTreeMapContainsKeyTest,org.mapdb.BTreeMapContainsKeyTest,L105,L103,src\test\java\org\mapdb\BTreeMapContainsKeyTest.java,12,1,56,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,9,0,0,5,7,0.5,0.142857,3,3,1,1,0.0909091,3,1,1,0,0,1,18,30,22,0,4,0,2,0,1,1,3,6,18,2,1,30,45,42,1,6,0,4,0,3,1,51,9,35,10,1,0,0,19,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0
L11413,BTreeMapExtendTest,org.mapdb.BTreeMapExtendTest,L105,L103,src\test\java\org\mapdb\BTreeMapExtendTest.java,27,1,7770,2,0.985142,332,6061,1138,0.956095,0.982071,7404,6135,6,5,5,906,3,0,0,33,129,0.0319149,0.0914776,629,9,3,91,0.0914776,629,0,0,0,0,0,6247,7744,19,0,19,0,96,0,93,1,96,5051,0,93,1,6247,7744,19,0,19,0,96,0,93,1,96,5051,0,93,1,0,78,891,113,2226,0,407,0,0,575,0,1,0,29,65,2,0,1,173,6,0,0,0,0,1230,0,0,0,0,421,0,0,0,113,0,0,111,150,7,9,415,0,0
L11631,BTreeMapLargeValsTest,org.mapdb.BTreeMapLargeValsTest,L105,L103,src\test\java\org\mapdb\BTreeMapLargeValsTest.java,22,1,69,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,8,0,0,5,12,0.0,0.0,0,0,0,2,0.0,0,2,2,0,0,1,37,48,9,3,2,3,7,0,1,1,96,12,0,82,1,37,48,9,3,2,3,7,0,1,1,96,12,0,82,1,0,0,20,0,5,0,0,0,0,0,0,0,0,0,2,0,0,2,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
L11655,BTreeMapNavigable2Test,org.mapdb.BTreeMapNavigable2Test,L105,L103,src\test\java\org\mapdb\BTreeMapNavigable2Test.java,7,1,497,2,0.370035,5,24,13,0.313646,0.386423,154,148,1,1,1,45,1,2,2,1,35,0.0,0.042394,17,0,0,35,0.042394,17,0,0,2,2,0,384,491,1,0,1,0,34,0,34,1,34,230,0,34,1,384,491,1,0,1,0,34,0,34,1,34,230,0,34,1,0,0,143,11,166,0,0,0,0,70,0,0,0,0,1,0,0,4,69,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0
L11728,BTreeMapNavigableSubMapExclusiveTest,org.mapdb.BTreeMapNavigableSubMapExclusiveTest,L105,L103,src\test\java\org\mapdb\BTreeMapNavigableSubMapExclusiveTest.java,3,1,20,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,1,0,0,1,3,0.0,0.0666667,1,0,0,3,0.0666667,1,1,1,0,0,1,14,18,1,0,0,0,2,0,2,1,36,6,0,36,2,14,18,1,0,0,0,2,0,2,1,36,6,0,36,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L11736,BTreeMapNavigableSubMapInclusiveTest,org.mapdb.BTreeMapNavigableSubMapInclusiveTest,L105,L103,src\test\java\org\mapdb\BTreeMapNavigableSubMapInclusiveTest.java,3,1,18,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,1,0,0,1,3,0.0,0.0769231,1,0,0,3,0.0769231,1,1,1,0,0,1,12,16,1,0,0,0,2,0,2,1,36,4,0,36,2,12,16,1,0,0,0,2,0,2,1,36,4,0,36,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L11740,BTreeMapNavigableTest,org.mapdb.BTreeMapNavigableTest,L105,L103,src\test\java\org\mapdb\BTreeMapNavigableTest.java,58,1,338,2,0.253556,2,4,4,0.220641,0.251046,62,60,1,0,0,19,2,0,0,3,22,0.0526316,0.0244898,6,6,1,18,0.0244898,6,0,0,0,0,0,239,281,9,0,9,0,19,0,18,1,19,182,0,18,1,239,281,9,0,9,0,19,0,18,1,19,182,0,18,1,0,0,75,0,16,0,0,0,0,31,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
L11795,BTreeMapParTest,org.mapdb.BTreeMapParTest,L105,L103,src\test\java\org\mapdb\BTreeMapParTest.java,12,1,50,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,2,4,1,0,6,7,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,22,34,2,0,2,0,1,0,1,0,1,12,0,1,0,27,39,2,0,2,0,2,0,2,0,2,16,0,2,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L11823,BTreeMapSubSetTest,org.mapdb.BTreeMapSubSetTest,L105,L103,src\test\java\org\mapdb\BTreeMapSubSetTest.java,12,1,881,2,0.73306,26,68,40,0.470115,0.668394,409,387,2,2,2,103,3,0,0,6,63,0.924528,0.25964,202,185,49,4,0.257982,202,1,1,0,0,1,576,865,18,0,0,0,57,0,52,2,58,482,18,53,2,581,870,18,0,0,0,58,0,53,2,59,483,18,54,2,0,18,264,18,253,0,10,14,0,187,0,1,0,0,0,0,0,1,68,10,0,0,0,0,213,0,0,0,0,33,0,0,0,2,0,0,8,16,0,0,0,0,0
L11991,BTreeMapTest,org.mapdb.BTreeMapTest,L105,L103,src\test\java\org\mapdb\BTreeMapTest.java,13,1,519,2,0.23286,3,13,5,0.268245,0.234783,136,81,10,2,2,55,14,0,0,40,65,0.0,0.0814607,29,0,0,26,0.0775401,29,0,0,0,0,0,327,489,2,0,2,0,25,0,25,0,25,274,0,25,0,345,507,2,0,2,0,28,0,28,0,28,285,0,28,0,0,4,110,2,154,0,5,2,0,38,0,1,0,0,2,2,0,0,66,3,0,0,0,0,129,0,0,0,0,0,0,0,0,20,0,0,3,0,2,0,0,0,0
L12055,BTreeMapTest2,org.mapdb.BTreeMapTest2,L105,L103,src\test\java\org\mapdb\BTreeMapTest2.java,22,1,68,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,8,0,0,5,12,0.0,0.0,0,0,0,2,0.0,0,2,2,0,0,1,36,47,8,3,1,3,7,0,1,1,96,12,0,82,1,36,47,8,3,1,3,7,0,1,1,96,12,0,82,1,0,0,20,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
L12066,BTreeMapTest3,org.mapdb.BTreeMapTest3,L105,L103,src\test\java\org\mapdb\BTreeMapTest3.java,16,1,265,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,45,4,0,0,5,21,0.111111,0.05,11,10,1,8,0.05,11,2,2,0,0,1,209,250,7,3,0,3,16,0,8,0,105,155,0,89,0,209,250,7,3,0,3,16,0,8,0,105,155,0,89,0,0,1,39,0,10,0,1,2,0,0,0,0,0,0,0,0,0,2,35,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L12117,BTreeMapTest4,org.mapdb.BTreeMapTest4,L105,L103,src\test\java\org\mapdb\BTreeMapTest4.java,27,1,1872,2,0.368353,19,155,50,0.336403,0.376445,621,521,3,2,2,167,8,0,0,42,93,0.804348,0.182209,297,118,37,9,0.178147,300,0,0,0,0,0,1333,1787,2,0,2,0,51,0,45,1,51,1004,0,45,1,1384,1846,6,1,6,1,58,0,52,1,58,1021,0,52,1,0,36,255,75,504,0,28,0,0,134,0,3,0,4,4,1,0,6,93,9,0,9,0,0,305,0,0,0,0,115,0,0,0,45,0,0,20,55,22,18,27,0,0
L12374,BTreeMapTest5,org.mapdb.BTreeMapTest5,L105,L103,src\test\java\org\mapdb\BTreeMapTest5.java,14,1,1418,2,0.684396,30,84,74,0.434164,0.595701,610,582,2,1,1,142,4,0,0,5,101,0.946237,0.234926,300,300,88,5,0.234926,300,1,1,0,0,1,977,1405,18,0,0,0,96,0,92,0,97,748,18,93,0,977,1405,18,0,0,0,96,0,92,0,97,748,18,93,0,0,40,322,40,439,0,22,0,0,224,0,1,0,3,0,1,0,1,79,22,0,0,0,0,438,0,0,0,0,0,0,0,0,18,0,0,14,36,2,2,0,0,0
L12560,BTreeMapTest6,org.mapdb.BTreeMapTest6,L105,L103,src\test\java\org\mapdb\BTreeMapTest6.java,14,1,1274,2,0.615912,31,99,49,0.459159,0.580786,579,532,5,3,3,166,5,1,0,11,82,0.934426,0.2,217,201,57,4,0.191228,218,1,1,0,0,1,868,1205,21,0,3,0,71,0,60,0,72,658,18,61,0,922,1261,21,0,3,0,83,0,60,0,84,685,18,61,0,0,27,385,25,346,0,18,22,0,257,0,1,0,4,26,1,0,10,110,18,0,0,0,0,289,0,0,0,0,0,0,0,0,9,0,0,12,18,3,3,0,0,0
L12756,BTreeSet2Test,org.mapdb.BTreeSet2Test,L105,L103,src\test\java\org\mapdb\BTreeSet2Test.java,11,1,983,2,0.534334,23,76,30,0.410072,0.536296,399,362,8,3,3,130,6,0,0,13,61,0.945946,0.21871,173,158,35,2,0.208817,180,1,1,0,0,1,618,906,20,0,2,0,48,0,36,1,49,503,18,37,1,682,973,21,0,3,0,61,0,37,1,62,531,18,38,1,0,12,300,14,265,0,8,32,0,195,0,1,0,2,25,0,0,8,93,8,0,0,0,0,187,0,0,0,0,17,0,0,0,2,0,0,9,8,1,3,0,0,0
L12933,BTreeSet3Test,org.mapdb.BTreeSet3Test,L105,L103,src\test\java\org\mapdb\BTreeSet3Test.java,14,1,1122,2,0.78896,28,93,61,0.55275,0.743887,613,578,2,2,2,119,3,0,0,4,73,0.923077,0.226,226,226,60,5,0.224876,226,1,1,0,0,1,774,1104,18,0,0,0,69,0,64,2,70,662,18,65,2,779,1109,18,0,0,0,70,0,65,2,71,663,18,66,2,0,18,369,19,362,0,10,14,0,263,0,1,0,1,0,1,0,1,92,10,0,0,0,0,318,0,0,0,0,37,0,0,0,2,0,0,11,16,1,0,0,0,0
L13022,BTreeSetTest,org.mapdb.BTreeSetTest,L105,L103,src\test\java\org\mapdb\BTreeSetTest.java,8,1,20,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,0,0,3,4,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,10,13,3,0,0,0,1,0,1,1,11,2,0,11,1,10,13,3,0,0,0,1,0,1,1,11,2,0,11,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L13036,CacheWeakSoftRefTest,org.mapdb.CacheWeakSoftRefTest,L105,L103,src\test\java\org\mapdb\CacheWeakSoftRefTest.java,10,1,53,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,5,0,0,7,10,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,38,44,0,0,0,0,3,0,2,0,3,23,0,2,0,38,44,0,0,0,0,3,0,2,0,3,23,0,2,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
L13052,CCTest,org.mapdb.CCTest,L105,L103,src\test\java\org\mapdb\CCTest.java,6,1,16,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,3,1,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,10,11,0,0,0,0,1,0,1,0,1,6,0,1,0,10,11,0,0,0,0,1,0,1,0,1,6,0,1,0,0,0,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L13055,ClosedThrowsExceptionTest,org.mapdb.ClosedThrowsExceptionTest,L105,L103,src\test\java\org\mapdb\ClosedThrowsExceptionTest.java,13,1,150,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,14,3,6,0,11,25,0.0714286,0.0348837,3,3,1,13,0.0258621,3,0,0,6,6,0,83,108,1,0,1,0,14,0,13,0,14,41,0,13,0,113,138,1,0,1,0,20,0,13,0,98,47,0,91,0,0,0,63,2,34,0,0,0,0,0,0,0,0,0,8,0,0,1,61,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,0,0,2,0,1,0,1,0,0
L13099,CompressTest,org.mapdb.CompressTest,L105,L103,src\test\java\org\mapdb\CompressTest.java,10,1,65,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,5,8,0,0,13,18,0.0,0.0238095,1,0,0,6,0.0238095,1,0,0,0,0,0,41,56,1,0,1,0,5,0,5,0,5,21,0,5,0,41,56,1,0,1,0,5,0,5,0,5,21,0,5,0,0,0,14,3,13,0,0,0,0,0,0,1,0,0,1,0,0,1,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0
L11633,"ConcurrentMapInterfaceTest<K extends Object, V extends Object>",org.mapdb.ConcurrentMapInterfaceTest,L105,L103,src\test\java\org\mapdb\ConcurrentMapInterfaceTest.java,32,1,809,2,0.543452,12,125,35,0.537275,0.565789,418,387,1,2,2,137,1,4,4,4,32,0.125,0.111688,86,24,3,21,0.111688,86,1,1,4,4,1,684,778,7,3,0,1,28,0,23,0,94,430,0,81,0,684,778,7,3,0,1,28,0,23,0,94,430,0,81,0,0,26,203,29,115,0,0,0,0,138,0,0,0,1,0,0,0,14,57,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,7,52,3,0,0,0,0
L13181,DataOutput2Test,org.mapdb.DataOutput2Test,L105,L103,src\test\java\org\mapdb\DataOutput2Test.java,8,1,33,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,2,0,0,5,8,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,22,26,1,0,1,0,3,0,2,0,3,11,0,2,0,22,26,1,0,1,0,3,0,2,0,3,11,0,2,0,0,0,9,2,11,0,0,0,0,0,0,0,0,0,2,0,0,3,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
L13193,DBMakerTest,org.mapdb.DBMakerTest,L105,L103,src\test\java\org\mapdb\DBMakerTest.java,19,1,370,2,0.155113,2,4,4,0.139205,0.153846,49,46,19,1,1,33,19,0,0,37,68,0.0,0.00333333,1,0,0,31,0.00333333,1,0,0,0,0,0,299,352,1,0,1,0,31,0,30,0,31,136,0,30,0,299,352,1,0,1,0,31,0,30,0,31,136,0,30,0,0,0,98,16,88,0,0,1,0,28,0,1,0,0,1,1,0,1,65,0,0,0,0,0,83,0,0,0,0,0,0,0,0,6,0,0,3,0,0,11,1,0,0
L13260,DBTest,org.mapdb.DBTest,L105,L103,src\test\java\org\mapdb\DBTest.java,14,1,107,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,11,8,0,0,17,28,0.0,0.0,0,0,0,12,0.0,0,0,0,0,0,0,74,94,2,1,2,1,11,0,11,0,11,39,0,11,0,74,94,2,1,2,1,11,0,11,0,11,39,0,11,0,0,0,25,6,23,0,0,0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0
L13279,DebugVolume,org.mapdb.DebugVolume,L105,L103,src\test\java\org\mapdb\DebugVolume.java,12,1,147,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,20,2,0,0,19,38,0.05,0.0263158,3,3,1,19,0.0263158,3,1,1,0,0,1,111,136,2,9,2,5,19,0,19,0,33,49,0,33,0,111,136,2,9,2,5,19,0,19,0,33,49,0,33,0,0,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L13334,EngineTest<ENGINE extends Engine>,org.mapdb.EngineTest,L105,L103,src\test\java\org\mapdb\EngineTest.java,19,1,250,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,35,2,4,1,8,31,0.05,0.0165746,3,3,1,19,0.0165746,3,0,0,3,4,0,178,232,1,0,1,0,23,0,19,0,23,137,0,19,0,178,232,1,0,1,0,23,0,19,0,23,137,0,19,0,0,0,51,3,52,0,0,10,0,0,0,0,0,0,4,0,0,1,49,0,0,0,0,0,24,0,0,0,0,0,0,0,0,14,0,0,2,0,2,0,0,0,0
L13380,EngineWrapper_ImmutabilityCheckEngine,org.mapdb.EngineWrapper_ImmutabilityCheckEngine,L105,L103,src\test\java\org\mapdb\EngineWrapper_ImmutabilityCheckEngine.java,11,1,40,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,8,0,0,6,7,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,25,30,0,0,0,0,1,0,1,0,1,15,0,1,0,25,30,0,0,0,0,1,0,1,0,1,15,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L13386,ExamplesTest,org.mapdb.ExamplesTest,L105,L103,src\test\java\org\mapdb\ExamplesTest.java,9,1,94,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,19,19,0,0,19,38,0.0,0.0,0,0,0,20,0.0,0,0,0,0,0,0,60,86,1,0,1,0,19,0,19,0,19,19,0,19,0,60,86,1,0,1,0,19,0,19,0,19,19,0,19,0,0,0,43,19,21,0,0,0,0,0,0,0,0,0,1,1,0,0,41,0,0,0,0,0,19,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0
L13447,FunTest,org.mapdb.FunTest,L105,L103,src\test\java\org\mapdb\FunTest.java,12,1,248,2,0.0,0,0,0,0.0,0.0,0,0,5,12,12,64,6,0,0,16,26,0.0,0.0276243,5,0,0,11,0.0276243,5,0,0,0,0,0,176,237,1,0,1,0,10,0,10,0,10,196,0,10,0,176,237,1,0,1,0,10,0,10,0,10,196,0,10,0,0,0,38,0,58,0,0,11,0,0,0,1,0,14,1,0,0,3,23,0,0,0,0,0,34,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
L13474,HTreeMap2Test,org.mapdb.HTreeMap2Test,L105,L103,src\test\java\org\mapdb\HTreeMap2Test.java,16,1,608,2,0.153264,4,17,7,0.146712,0.159737,87,73,7,7,7,70,13,0,0,46,71,0.0,0.0503282,23,0,0,21,0.0479167,23,0,0,0,0,0,434,570,4,1,4,1,25,0,20,0,25,350,0,20,0,457,593,36,21,4,1,30,0,21,0,194,359,0,121,0,0,0,157,18,149,0,2,0,0,58,0,1,0,4,7,3,0,7,78,2,0,0,0,0,120,0,1,0,0,1,0,0,0,12,15,0,13,0,1,1,0,0,0
L13630,HTreeMap3Test,org.mapdb.HTreeMap3Test,L105,L103,src\test\java\org\mapdb\HTreeMap3Test.java,20,1,61,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,6,0,0,5,12,0.0,0.0,0,0,0,2,0.0,0,2,2,0,0,1,33,42,8,3,1,3,7,0,1,1,96,12,0,82,1,33,42,8,3,1,3,7,0,1,1,96,12,0,82,1,0,0,20,0,4,0,0,1,0,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
L13023,HTreeSetTest,org.mapdb.HTreeSetTest,L105,L103,src\test\java\org\mapdb\HTreeSetTest.java,37,1,147,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,12,9,1,0,10,20,0.0909091,0.129032,12,4,1,10,0.129032,12,0,0,1,1,0,81,111,3,0,3,0,10,0,10,0,10,43,0,10,0,81,111,3,0,3,0,10,0,10,0,10,43,0,10,0,0,0,24,0,43,0,0,2,0,0,0,1,0,0,3,0,0,3,23,0,0,0,0,0,23,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0
L13655,Issue112Test,org.mapdb.Issue112Test,L105,L103,src\test\java\org\mapdb\Issue112Test.java,8,1,25,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,5,0,0,7,8,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,13,18,0,0,0,0,1,0,1,0,1,6,0,1,0,13,18,0,0,0,0,1,0,1,0,1,6,0,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L13658,Issue114Test,org.mapdb.Issue114Test,L105,L103,src\test\java\org\mapdb\Issue114Test.java,6,1,15,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,2,0,0,4,5,0.0,0.111111,1,0,0,2,0.111111,1,0,0,0,0,0,8,10,0,0,0,0,1,0,1,0,1,2,0,1,0,8,10,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L13661,Issue132Test,org.mapdb.Issue132Test,L105,L103,src\test\java\org\mapdb\Issue132Test.java,9,1,100,2,0.285714,1,4,2,0.217391,0.242424,20,16,1,2,2,12,2,0,0,8,12,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,66,92,0,0,0,0,4,0,2,0,4,58,0,2,0,66,92,0,0,0,0,4,0,2,0,4,58,0,2,0,0,0,26,2,4,0,0,0,0,15,0,0,0,0,2,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
