ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs
L33306,Service,gov.nasa.arc.mct.services.config.impl.Service,L33213,L103,serviceConfigurator\src\main\java\gov\nasa\arc\mct\services\config\impl\Service.java,44,1,113,2,0.0,0,0,0,0.0,0.0,0,0,0,2,2,11,2,8,8,5,12,0.0,0.125,7,7,0,8,0.125,7,0,0,0,0,0,49,70,4,4,4,4,7,0,7,3,7,17,0,7,3,49,70,4,4,4,4,7,0,7,3,7,17,0,7,3,0,0,17,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L33271,ServiceConfiguration,gov.nasa.arc.mct.services.config.impl.ServiceConfiguration,L33213,L103,serviceConfigurator\src\main\java\gov\nasa\arc\mct\services\config\impl\ServiceConfiguration.java,33,1,52,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,2,6,8,0,2,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,15,20,2,2,2,2,2,0,2,0,2,2,0,2,0,15,20,2,2,2,2,2,0,2,0,2,2,0,2,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L33317,ServiceFactory,gov.nasa.arc.mct.services.config.impl.ServiceFactory,L33213,L103,serviceConfigurator\src\main\java\gov\nasa\arc\mct\services\config\impl\ServiceFactory.java,33,1,58,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,5,6,0,4,0.0,0.0,0,0,0,5,0.0,0,0,0,0,0,0,20,26,2,2,2,2,4,0,4,2,4,4,0,4,2,20,26,2,2,2,2,4,0,4,2,4,4,0,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L33666,ServiceHelper,gov.nasa.arc.mct.services.config.impl.ServiceHelper,L33213,L103,serviceConfigurator\src\main\java\gov\nasa\arc\mct\services\config\impl\ServiceHelper.java,33,1,49,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,1,2,2,0,3,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,12,17,1,1,1,1,3,0,2,0,3,4,0,2,0,12,17,1,1,1,1,3,0,2,0,3,4,0,2,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L33673,ActivatorTest,gov.nasa.arc.mct.services.config.impl.ActivatorTest,L33213,L103,serviceConfigurator\src\test\java\gov\nasa\arc\mct\services\config\impl\ActivatorTest.java,49,1,194,2,0.172608,1,2,2,0.150685,0.150538,22,14,1,0,0,10,4,0,0,11,21,0.1,0.130841,14,6,1,9,0.130841,14,0,0,0,0,0,93,146,6,1,6,1,10,0,9,0,10,56,0,9,0,93,146,6,1,6,1,10,0,9,0,10,56,0,9,0,0,1,35,13,5,0,0,0,0,15,0,0,0,0,0,0,0,3,19,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0
L33710,Capture<T extends Object>,gov.nasa.arc.mct.services.config.impl.Capture,L33213,L103,serviceConfigurator\src\test\java\gov\nasa\arc\mct\services\config\impl\Capture.java,37,1,52,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,0,0,2,0.333333,0.4,8,8,1,2,0.4,8,0,0,0,0,0,12,16,1,1,1,1,2,0,2,0,2,3,0,2,0,12,16,1,1,1,1,2,0,2,0,2,3,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L33721,MarshallingTest,gov.nasa.arc.mct.services.config.impl.MarshallingTest,L33213,L103,serviceConfigurator\src\test\java\gov\nasa\arc\mct\services\config\impl\MarshallingTest.java,39,1,121,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,8,5,0,0,10,18,0.0,0.0,0,0,0,7,0.0,0,0,0,0,0,0,69,83,0,0,0,0,8,0,6,0,8,45,0,6,0,69,83,0,0,0,0,8,0,6,0,8,45,0,6,0,0,0,20,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L33756,ServiceConfigurationTest,gov.nasa.arc.mct.services.config.impl.ServiceConfigurationTest,L33213,L103,serviceConfigurator\src\test\java\gov\nasa\arc\mct\services\config\impl\ServiceConfigurationTest.java,55,1,342,2,0.0,0,0,0,0.0,0.0,0,0,2,3,2,24,5,0,0,15,26,0.0,0.00392157,1,0,0,5,0.00392157,1,0,0,0,0,0,254,288,0,2,0,2,11,0,4,0,11,130,0,4,0,254,288,0,2,0,2,11,0,4,0,11,130,0,4,0,0,0,30,14,31,0,0,0,0,0,0,1,0,1,0,1,0,2,25,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2,2,8,2,0,0,0
L33863,ServiceFactoryTest,gov.nasa.arc.mct.services.config.impl.ServiceFactoryTest,L33213,L103,serviceConfigurator\src\test\java\gov\nasa\arc\mct\services\config\impl\ServiceFactoryTest.java,32,1,48,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,2,0,0,2,4,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,13,17,1,0,1,0,2,0,2,0,2,4,0,2,0,13,17,1,0,1,0,2,0,2,0,2,4,0,2,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L33870,ServiceHelperTest,gov.nasa.arc.mct.services.config.impl.ServiceHelperTest,L33213,L103,serviceConfigurator\src\test\java\gov\nasa\arc\mct\services\config\impl\ServiceHelperTest.java,30,1,41,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,2,0,0,4,5,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,9,12,0,0,0,0,1,0,1,0,1,4,0,1,0,9,12,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L33873,ServiceTest,gov.nasa.arc.mct.services.config.impl.ServiceTest,L33213,L103,serviceConfigurator\src\test\java\gov\nasa\arc\mct\services\config\impl\ServiceTest.java,41,1,77,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,2,0,0,5,8,0.0,0.0344828,1,0,0,4,0.0344828,1,0,0,0,0,0,28,37,3,0,3,0,3,0,3,0,3,14,0,3,0,28,37,3,0,3,0,3,0,3,0,3,14,0,3,0,0,1,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L34411,Condition$PollingThread,gov.nasa.arc.mct.util.condition.Condition$PollingThread,L5959,L103,tests\src\main\java\gov\nasa\arc\mct\util\condition\Condition.java,70,5,106,6,0.0,0,0,0,0.0,0.0,0,0,1,2,2,6,1,1,1,1,3,0.333333,0.216216,8,7,1,2,0.216216,8,0,0,0,0,0,29,37,3,0,3,0,2,0,2,0,2,14,0,2,0,29,37,3,0,3,0,2,0,2,0,2,14,0,2,0,0,1,7,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L34435,ConditionTest$1,gov.nasa.arc.mct.util.condition.ConditionTest$1,L34432,L103,tests\src\test\java\gov\nasa\arc\mct\util\condition\ConditionTest.java,32,44,36,3,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,5,5,0,1,0,1,1,0,1,0,2,1,0,2,0,5,5,0,1,0,1,1,0,1,0,2,1,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L34439,ConditionTest$2,gov.nasa.arc.mct.util.condition.ConditionTest$2,L34432,L103,tests\src\test\java\gov\nasa\arc\mct\util\condition\ConditionTest.java,38,45,42,3,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,5,5,0,1,0,1,1,0,1,0,2,1,0,2,0,5,5,0,1,0,1,1,0,1,0,2,1,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L34721,CmdProcessBuilder,gov.nasa.arc.mct.util.ext.commands.CmdProcessBuilder,L34711,L103,util\src\main\java\gov\nasa\arc\mct\util\ext\commands\CmdProcessBuilder.java,36,1,214,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,23,1,5,10,2,12,1.0,0.322368,49,46,10,0,0.322368,49,0,0,0,0,0,103,179,4,2,4,2,10,0,9,1,10,64,0,9,1,103,179,4,2,4,2,10,0,9,1,10,64,0,9,1,0,4,8,10,27,0,0,3,0,0,0,0,0,3,1,0,0,17,4,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,6,0,1,0,4,0,0,0,0
L34752,CmdProcessBuilderStreamHelper,gov.nasa.arc.mct.util.ext.commands.CmdProcessBuilderStreamHelper,L34711,L103,util\src\main\java\gov\nasa\arc\mct\util\ext\commands\CmdProcessBuilderStreamHelper.java,37,1,115,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,12,0,2,3,0,5,1.0,0.28169,20,20,4,0,0.28169,20,0,0,0,0,0,51,79,6,1,6,1,5,0,3,0,5,24,0,3,0,51,79,6,1,6,1,5,0,3,0,5,24,0,3,0,0,0,7,1,10,0,0,0,0,0,0,0,0,2,0,0,0,6,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L34818,TestCmdProcessBuilder,gov.nasa.arc.mct.util.ext.commands.TestCmdProcessBuilder,L34711,L103,util\src\test\java\gov\nasa\arc\mct\util\ext\commands\TestCmdProcessBuilder.java,33,1,101,2,0.0,0,0,0,0.0,0.0,0,0,1,2,1,15,1,0,0,7,11,0.0,0.0,0,0,0,4,0.0,0,0,0,0,0,0,53,69,1,0,1,0,4,0,3,0,4,31,0,3,0,53,69,1,0,1,0,4,0,3,0,4,31,0,3,0,0,1,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L34830,TestCmdProcessBuilderStreamHelper,gov.nasa.arc.mct.util.ext.commands.TestCmdProcessBuilderStreamHelper,L34711,L103,util\src\test\java\gov\nasa\arc\mct\util\ext\commands\TestCmdProcessBuilderStreamHelper.java,32,1,132,2,0.323383,1,4,2,0.277228,0.27027,28,20,1,2,2,15,2,0,0,5,9,0.0,0.0133333,1,0,0,3,0.0133333,1,0,0,0,0,0,74,101,7,0,7,0,4,0,2,0,4,42,0,2,0,74,101,7,0,7,0,4,0,2,0,4,42,0,2,0,0,1,29,4,7,0,0,0,0,17,0,0,0,0,1,0,0,1,11,0,0,0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
L35023,MCTLoggerTest$MyAppender,gov.nasa.arc.mct.util.logging.MCTLoggerTest$MyAppender,L35016,L103,util\src\test\java\gov\nasa\arc\mct\util\logging\MCTLoggerTest.java,220,5,242,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,0,1,7,0,4,0.25,0.15,3,3,1,3,0.15,3,0,0,0,0,0,17,23,1,1,1,1,4,0,3,0,4,4,0,3,0,17,23,1,1,1,1,4,0,3,0,4,4,0,3,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L35320,MCTPropertiesTest$MyClass,gov.nasa.arc.mct.util.property.MCTPropertiesTest$MyClass,L35296,L103,util\src\test\java\gov\nasa\arc\mct\util\property\MCTPropertiesTest.java,88,2,88,32,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L35791,ColorPropertiesTest$1,gov.nasa.arc.mct.util.ColorPropertiesTest$1,L35784,L103,util\src\test\java\gov\nasa\arc\mct\util\ColorPropertiesTest.java,90,70,94,10,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L36204,TestDefaultViewForTaxonomy$FeedViewDerived,gov.nasa.arc.mct.core.policy.TestDefaultViewForTaxonomy$FeedViewDerived,L36196,L103,mctCoreTaxonomyProvider\src\test\java\gov\nasa\arc\mct\core\policy\TestDefaultViewForTaxonomy.java,70,5,96,6,0.0,0,0,0,0.0,0.0,0,0,2,0,0,4,4,1,0,1,5,0.0,0.157895,3,3,0,5,0.157895,3,3,4,0,0,1,16,27,16,16,1,1,4,0,4,0,53,2,3,43,5,16,27,16,16,1,1,4,0,4,0,53,2,3,43,5,0,0,16,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L36207,TestDefaultViewForTaxonomy$NormalView,gov.nasa.arc.mct.core.policy.TestDefaultViewForTaxonomy$NormalView,L36196,L103,mctCoreTaxonomyProvider\src\test\java\gov\nasa\arc\mct\core\policy\TestDefaultViewForTaxonomy.java,98,5,102,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,1,0,1,2,0.0,0.0,0,0,0,2,0.0,0,2,3,0,0,1,4,5,11,10,1,0,1,0,1,0,36,0,3,33,5,4,5,11,10,1,0,1,0,1,0,36,0,3,33,5,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
L36376,DropboxCanvasView$CanvasViewRoleDropTarget,gov.nasa.arc.mct.core.roles.DropboxCanvasView$CanvasViewRoleDropTarget,L8566,L103,mctCoreTaxonomyProvider\src\main\java\gov\nasa\arc\mct\core\roles\DropboxCanvasView.java,72,5,161,6,0.0,0,0,0,0.0,0.0,0,0,1,4,4,13,14,1,0,20,23,0.0,0.04,3,0,0,3,0.0379747,3,0,0,0,0,0,72,85,0,1,0,1,3,0,2,0,3,46,0,2,0,76,90,0,1,0,1,4,0,3,0,4,47,0,3,0,0,0,18,3,2,0,0,1,0,0,0,0,0,2,0,2,0,2,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L36421,UsersManifestation$AddUserView,gov.nasa.arc.mct.core.roles.UsersManifestation$AddUserView,L36085,L103,mctCoreTaxonomyProvider\src\main\java\gov\nasa\arc\mct\core\roles\UsersManifestation.java,76,5,193,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,2,3,1,1,2,0.0,0.0,0,0,0,2,0.0102041,1,0,0,0,0,0,19,23,3,0,3,0,1,0,1,0,1,10,0,1,0,97,118,4,1,4,1,12,0,9,0,12,50,0,9,0,0,1,43,0,5,0,0,2,0,0,0,2,0,0,0,1,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L36509,UsersPage$GenericUser,gov.nasa.arc.mct.core.roles.UsersPage$GenericUser,L36411,L103,mctCoreTaxonomyProvider\src\main\java\gov\nasa\arc\mct\core\roles\UsersPage.java,79,5,106,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,1,0,5,0.0,0.0,0,0,0,6,0.0,0,1,1,0,0,1,21,28,3,3,2,3,5,0,5,2,5,5,1,5,2,21,28,3,3,2,3,5,0,5,2,5,5,1,5,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
L36642,LatchComponentAccessTest$TestCountDonwLatch,gov.nasa.arc.mct.service.component.LatchComponentAccessTest$TestCountDonwLatch,L36634,L103,mctLastBundleMarker\src\test\java\gov\nasa\arc\mct\service\component\LatchComponentAccessTest.java,70,2,86,3,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,1,1,1,0,3,0.0,0.0,0,0,0,4,0.0,0,1,1,0,0,1,14,17,1,0,1,0,3,0,3,0,3,3,0,3,0,14,17,1,0,1,0,3,0,3,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L37034,NodeViewManifestation$1,gov.nasa.arc.mct.defaults.view.NodeViewManifestation$1,L9499,L103,platform\src\main\java\gov\nasa\arc\mct\defaults\view\NodeViewManifestation.java,66,87,78,6,0.0,0,0,0,0.0,0.0,0,0,1,2,2,3,1,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,12,13,0,0,0,0,1,0,1,0,1,5,0,1,0,12,13,0,0,0,0,1,0,1,0,1,5,0,1,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L37050,NodeViewManifestation$NodeViewManifestationListener,gov.nasa.arc.mct.defaults.view.NodeViewManifestation$NodeViewManifestationListener,L9499,L103,platform\src\main\java\gov\nasa\arc\mct\defaults\view\NodeViewManifestation.java,279,5,318,6,0.0,0,0,0,0.0,0.0,0,0,1,3,3,4,8,1,0,14,15,0.0,0.0322581,1,0,0,2,0.0322581,1,2,2,0,0,1,30,40,0,0,0,0,1,0,1,0,2,22,0,2,0,30,40,0,0,0,0,1,0,1,0,2,22,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L37232,DefaultExceptionHandlerTest$1,gov.nasa.arc.mct.exception.DefaultExceptionHandlerTest$1,L37227,L103,platform\src\test\java\gov\nasa\arc\mct\exception\DefaultExceptionHandlerTest.java,94,33,98,10,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L37622,PolicyManagerTest$1,gov.nasa.arc.mct.policymgr.PolicyManagerTest$1,L37619,L103,platform\src\test\java\gov\nasa\arc\mct\policymgr\PolicyManagerTest.java,95,68,100,5,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,2,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,3,3,0,0,1,6,6,0,9,0,1,1,0,1,0,9,1,0,9,0,6,6,0,9,0,1,1,0,1,0,9,1,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L37627,PolicyManagerTest$2,gov.nasa.arc.mct.policymgr.PolicyManagerTest$2,L37624,L103,platform\src\test\java\gov\nasa\arc\mct\policymgr\PolicyManagerTest.java,113,68,118,5,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,2,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,3,3,0,0,1,6,6,0,9,0,1,1,0,1,0,9,1,0,9,0,6,6,0,9,0,1,1,0,1,0,9,1,0,9,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L37728,ConfigurationService,gov.nasa.arc.mct.subscribe.manager.config.ConfigurationService,L37723,L103,subscriptionManager\src\main\java\gov\nasa\arc\mct\subscribe\manager\config\ConfigurationService.java,34,1,75,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,8,0,6,9,0,5,0.2,0.131579,5,5,1,4,0.131579,5,0,0,0,0,0,33,42,6,3,6,3,5,3,4,0,5,10,3,4,0,33,42,6,3,6,3,5,3,4,0,5,10,3,4,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
L37747,ConfigurationServiceTest,gov.nasa.arc.mct.subscribe.manager.config.ConfigurationServiceTest,L37723,L103,subscriptionManager\src\test\java\gov\nasa\arc\mct\subscribe\manager\config\ConfigurationServiceTest.java,34,1,76,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,1,0,0,4,8,0.0,0.0,0,0,0,5,0.0,0,0,0,0,0,0,38,43,2,0,2,0,4,0,4,0,4,17,0,4,0,38,43,2,0,2,0,4,0,4,0,4,17,0,4,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
L37836,UnsubscriptionTimer$1,gov.nasa.arc.mct.subscribe.manager.UnsubscriptionTimer$1,L37773,L103,subscriptionManager\src\main\java\gov\nasa\arc\mct\subscribe\manager\UnsubscriptionTimer.java,42,44,54,5,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,1,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,12,13,0,0,0,0,1,0,1,0,1,5,0,1,0,12,13,0,0,0,0,1,0,1,0,1,5,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L37828,UnsubscriptionTimer$UnsubscriptionContext,gov.nasa.arc.mct.subscribe.manager.UnsubscriptionTimer$UnsubscriptionContext,L37773,L103,subscriptionManager\src\main\java\gov\nasa\arc\mct\subscribe\manager\UnsubscriptionTimer.java,116,2,148,3,0.0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,3,3,2,7,0.0,0.0,0,0,0,6,0.0,0,0,0,0,0,0,27,33,2,0,2,0,5,0,5,0,5,7,0,5,0,27,33,2,0,2,0,5,0,5,0,5,7,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L38174,AccessorTest$MyService,gov.nasa.arc.mct.table.access.AccessorTest$MyService,L38171,L103,tableViews\src\test\java\gov\nasa\arc\mct\table\access\AccessorTest.java,33,2,33,65,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,1,0.0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L38178,AccessorTest$MyService2,gov.nasa.arc.mct.table.access.AccessorTest$MyService2,L38171,L103,tableViews\src\test\java\gov\nasa\arc\mct\table\access\AccessorTest.java,34,2,34,36,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L39478,LabeledTableTest$MySelectionChangeListener,gov.nasa.arc.mct.table.gui.LabeledTableTest$MySelectionChangeListener,L39451,L103,tableViews\src\test\java\gov\nasa\arc\mct\table\gui\LabeledTableTest.java,229,2,248,3,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,1,1,1,0,3,0.0,0.0,0,0,0,4,0.0,0,1,1,0,0,1,15,20,2,2,2,2,3,0,3,0,3,4,0,3,0,15,20,2,2,2,2,3,0,3,0,3,4,0,3,0,0,0,9,2,3,0,0,0,0,0,0,0,0,0,2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
L39936,LabeledTableModel$LabelListModel,gov.nasa.arc.mct.table.model.LabeledTableModel$LabelListModel,L38248,L103,tableViews\src\main\java\gov\nasa\arc\mct\table\model\LabeledTableModel.java,519,2,530,3,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,3,2,0,1,1.0,0.538462,7,7,1,0,0.538462,7,0,0,2,2,0,6,12,1,0,1,0,1,0,0,0,1,1,0,0,0,6,12,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
